====
    Phaedra II

    Copyright (C) 2016-2022 Open Analytics

    ===========================================================================

    This program is free software: you can redistribute it and/or modify
    it under the terms of the Apache License as published by
    The Apache Software Foundation, either version 2 of the License, or
    (at your option) any later version.

    This program is distributed in the hope that it will be useful,
    but WITHOUT ANY WARRANTY; without even the implied warranty of
    MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
    Apache License for more details.

    You should have received a copy of the Apache License
    along with this program.  If not, see <http://www.apache.org/licenses/>
====

"EXPERIMENT_ID"	"EXPERIMENT_NAME"	"PLATE_ID"	"BARCODE"	"duplo"	"SEQUENCE_IN_RUN"	"PLATE_INFO"	"VALIDATE_STATUS"	"APPROVE_STATUS"	"REMARKS"	"WELL_ID"	"ROW_NR"	"COL_NR"	"WELLTYPE_CODE"	"COMP_NAME"	"CONCENTRATION"	"IS_VALID"	"SALTFORM"	"CalcResultI.NORMALIZED"	"CalcResultI.RAW_VALUE"	"cpdID"
"4351"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274307	29	3	"NC"	""	0	0	NA	8.082408875	24800	10301274307
"4352"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274308	29	4	"NC"	""	0	0	NA	-2.218700475	27400	10301274308
"4353"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274309	29	5	"SAMPLE"	"G1708152-1"	9.9e-06	0	NA	4.437400951	25720	10301274309
"4354"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274310	29	6	"SAMPLE"	"G1616134-1"	9.9e-06	0	NA	7.923930269	24840	10301274310
"4355"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274311	29	7	"SAMPLE"	"G1708153-1"	9.9e-06	0	NA	2.535657686	26200	10301274311
"4356"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274312	29	8	"SAMPLE"	"G1324583-2"	9.9e-06	0	NA	-2.535657686	27480	10301274312
"4357"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274313	29	9	"SAMPLE"	"G1708154-1"	9.9e-06	0	NA	-5.863708399	28320	10301274313
"4358"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274314	29	10	"SAMPLE"	"G1325481-2"	9.9e-06	0	NA	-5.229793978	28160	10301274314
"4359"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274315	29	11	"SAMPLE"	"G1708155-1"	9.9e-06	0	NA	24.72266244	20600	10301274315
"4360"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274316	29	12	"SAMPLE"	"G1616135-1"	9.9e-06	0	NA	1.743264659	26400	10301274316
"4361"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274317	29	13	"SAMPLE"	"G1291649-2"	9.9e-06	0	NA	-3.328050713	27680	10301274317
"4362"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274318	29	14	"SAMPLE"	"G1616136-1"	9.9e-06	0	NA	-4.437400951	27960	10301274318
"4363"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274319	29	15	"SAMPLE"	"G1708156-1"	9.9e-06	0	NA	-5.705229794	28280	10301274319
"4364"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274320	29	16	"SAMPLE"	"G1616137-1"	9.9e-06	0	NA	-7.606973059	28760	10301274320
"4365"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274321	29	17	"SAMPLE"	"G1291676-2"	9.9e-06	0	NA	-6.973058637	28600	10301274321
"4366"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274322	29	18	"SAMPLE"	"G1281707-2"	9.9e-06	0	NA	0	26840	10301274322
"4367"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274323	29	19	"SAMPLE"	"G1708157-1"	9.9e-06	0	NA	-7.131537242	28640	10301274323
"4368"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274324	29	20	"SAMPLE"	"G1616138-1"	9.9e-06	0	NA	-5.863708399	28320	10301274324
"4369"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274325	29	21	"SAMPLE"	"G1708158-1"	9.9e-06	0	NA	0.950871632	26600	10301274325
"4370"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274326	29	22	"SAMPLE"	"G1616139-1"	9.9e-06	0	NA	-5.705229794	28280	10301274326
"4371"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274327	29	23	"SAMPLE"	"G1708159-1"	9.9e-06	0	NA	-3.011093502	27600	10301274327
"4372"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274328	29	24	"SAMPLE"	"G1616140-1"	9.9e-06	0	NA	-2.694136292	27520	10301274328
"4373"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274329	29	25	"SAMPLE"	"G1708160-1"	9.9e-06	0	NA	-5.388272583	28200	10301274329
"4374"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274330	29	26	"SAMPLE"	"G1616141-1"	9.9e-06	0	NA	-0.475435816	26960	10301274330
"4375"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274331	29	27	"SAMPLE"	"G1708161-1"	9.9e-06	0	NA	-9.033280507	29120	10301274331
"4376"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274332	29	28	"SAMPLE"	"G1616142-1"	9.9e-06	0	NA	-5.071315372	28120	10301274332
"4377"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274333	29	29	"SAMPLE"	"G1293828-2"	9.9e-06	0	NA	-5.229793978	28160	10301274333
"4378"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274334	29	30	"SAMPLE"	"G1616143-1"	9.9e-06	0	NA	-4.754358162	28040	10301274334
"4379"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274335	29	31	"SAMPLE"	"G1708162-1"	9.9e-06	0	NA	-1.267828843	27160	10301274335
"4380"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274336	29	32	"SAMPLE"	"G1272276-2"	9.9e-06	0	NA	-4.912836767	28080	10301274336
"4381"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274337	29	33	"SAMPLE"	"G1708163-1"	9.9e-06	0	NA	-3.645007924	27760	10301274337
"4382"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274338	29	34	"SAMPLE"	"G1616144-1"	9.9e-06	0	NA	-3.803486529	27800	10301274338
"4383"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274339	29	35	"SAMPLE"	"G1708164-1"	9.9e-06	0	NA	-0.792393027	27040	10301274339
"4384"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274340	29	36	"SAMPLE"	"G1325315-2"	9.9e-06	0	NA	-6.497622821	28480	10301274340
"4385"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274341	29	37	"SAMPLE"	"G1708165-1"	9.9e-06	0	NA	-2.852614897	27560	10301274341
"4386"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274342	29	38	"SAMPLE"	"G1616145-1"	9.9e-06	0	NA	12.51980983	23680	10301274342
"4387"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274343	29	39	"SAMPLE"	"G1708166-1"	9.9e-06	0	NA	0.633914422	26680	10301274343
"4388"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274344	29	40	"SAMPLE"	"G1616146-1"	9.9e-06	0	NA	3.803486529	25880	10301274344
"4389"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274345	29	41	"SAMPLE"	"G1708167-1"	9.9e-06	0	NA	-1.584786054	27240	10301274345
"4390"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274346	29	42	"SAMPLE"	"G1616147-1"	9.9e-06	0	NA	-4.437400951	27960	10301274346
"4391"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274347	29	43	"SAMPLE"	"G1708168-1"	9.9e-06	0	NA	-0.950871632	27080	10301274347
"4392"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274348	29	44	"SAMPLE"	"G1616148-1"	9.9e-06	0	NA	-4.595879556	28000	10301274348
"4393"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274349	29	45	"NC"	""	0	0	NA	-0.316957211	26920	10301274349
"4394"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274350	29	46	"NC"	""	0	0	NA	3.486529319	25960	10301274350
"4395"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274351	29	47	"PC"	""	0	0	NA	89.22345483	4320	10301274351
"4396"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274352	29	48	"PC"	""	0	0	NA	102.0602219	1080	10301274352
"4397"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274353	30	1	"PC"	""	0	0	NA	103.8034865	640	10301274353
"4398"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274354	30	2	"PC"	""	0	0	NA	99.68304279	1680	10301274354
"4399"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274355	30	3	"NC"	""	0	0	NA	9.350237718	24480	10301274355
"4400"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274356	30	4	"NC"	""	0	0	NA	6.18066561	25280	10301274356
"4401"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274357	30	5	"SAMPLE"	"G1272889-2"	9.9e-06	0	NA	1.109350238	26560	10301274357
"4402"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274358	30	6	"SAMPLE"	"G1677545-1"	9.9e-06	0	NA	-0.475435816	26960	10301274358
"4403"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274359	30	7	"SAMPLE"	"G1282618-2"	9.9e-06	0	NA	1.267828843	26520	10301274359
"4404"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274360	30	8	"SAMPLE"	"G1677546-1"	9.9e-06	0	NA	2.694136292	26160	10301274360
"4405"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274361	30	9	"SAMPLE"	"G1615888-1"	9.9e-06	0	NA	-3.486529319	27720	10301274361
"4406"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274362	30	10	"SAMPLE"	"G1281657-2"	9.9e-06	0	NA	-4.437400951	27960	10301274362
"4407"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274363	30	11	"SAMPLE"	"G1615889-1"	9.9e-06	0	NA	-2.06022187	27360	10301274363
"4408"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274364	30	12	"SAMPLE"	"G1274823-2"	9.9e-06	0	NA	-4.754358162	28040	10301274364
"4409"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274365	30	13	"SAMPLE"	"G1615890-1"	9.9e-06	0	NA	-3.011093502	27600	10301274365
"4410"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274366	30	14	"SAMPLE"	"G1677547-1"	9.9e-06	0	NA	-1.267828843	27160	10301274366
"4411"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274367	30	15	"SAMPLE"	"G1320971-2"	9.9e-06	0	NA	-8.874801902	29080	10301274367
"4412"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274368	30	16	"SAMPLE"	"G1677548-1"	9.9e-06	0	NA	-4.278922345	27920	10301274368
"4413"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274369	30	17	"SAMPLE"	"G1390671-2"	9.9e-06	0	NA	-8.874801902	29080	10301274369
"4414"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274370	30	18	"SAMPLE"	"G1677549-1"	9.9e-06	0	NA	-9.825673534	29320	10301274370
"4415"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274371	30	19	"SAMPLE"	"G1272171-2"	9.9e-06	0	NA	-5.071315372	28120	10301274371
"4416"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274372	30	20	"SAMPLE"	"G1677550-1"	9.9e-06	0	NA	-3.169572108	27640	10301274372
"4417"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274373	30	21	"SAMPLE"	"G1615891-1"	9.9e-06	0	NA	-8.716323296	29040	10301274373
"4418"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274374	30	22	"SAMPLE"	"G1677551-1"	9.9e-06	0	NA	-3.011093502	27600	10301274374
"4419"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274375	30	23	"SAMPLE"	"G1392746-2"	9.9e-06	0	NA	-2.377179081	27440	10301274375
"4420"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274376	30	24	"SAMPLE"	"G1677552-1"	9.9e-06	0	NA	-6.814580032	28560	10301274376
"4421"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274377	30	25	"SAMPLE"	"G1615892-1"	9.9e-06	0	NA	-7.131537242	28640	10301274377
"4422"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274378	30	26	"SAMPLE"	"G1677553-1"	9.9e-06	0	NA	-5.705229794	28280	10301274378
"4423"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274379	30	27	"SAMPLE"	"G1272201-2"	9.9e-06	0	NA	-6.497622821	28480	10301274379
"4424"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274380	30	28	"SAMPLE"	"G1677554-1"	9.9e-06	0	NA	-7.448494453	28720	10301274380
"4425"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274381	30	29	"SAMPLE"	"G1615893-1"	9.9e-06	0	NA	-8.716323296	29040	10301274381
"4426"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274382	30	30	"SAMPLE"	"G1677555-1"	9.9e-06	0	NA	-3.328050713	27680	10301274382
"4427"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274383	30	31	"SAMPLE"	"G1615894-1"	9.9e-06	0	NA	-1.901743265	27320	10301274383
"4428"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274384	30	32	"SAMPLE"	"G1677556-1"	9.9e-06	0	NA	-3.486529319	27720	10301274384
"4429"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274385	30	33	"SAMPLE"	"G1272790-2"	9.9e-06	0	NA	-14.89698891	30600	10301274385
"4430"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274386	30	34	"SAMPLE"	"G1470328-2"	9.9e-06	0	NA	2.377179081	26240	10301274386
"4431"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274387	30	35	"SAMPLE"	"G1401279-2"	9.9e-06	0	NA	-3.645007924	27760	10301274387
"4432"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274388	30	36	"SAMPLE"	"G1389431-2"	9.9e-06	0	NA	-9.984152139	29360	10301274388
"4433"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274389	30	37	"SAMPLE"	"G1615895-1"	9.9e-06	0	NA	-4.754358162	28040	10301274389
"4434"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274390	30	38	"SAMPLE"	"G1082505-2"	9.9e-06	0	NA	-2.218700475	27400	10301274390
"4435"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274391	30	39	"SAMPLE"	"G1615896-1"	9.9e-06	0	NA	-0.475435816	26960	10301274391
"4436"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274392	30	40	"SAMPLE"	"G1230523-2"	9.9e-06	0	NA	-2.06022187	27360	10301274392
"4437"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274393	30	41	"SAMPLE"	"G1469457-2"	9.9e-06	0	NA	0.950871632	26600	10301274393
"4438"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274394	30	42	"SAMPLE"	"G1321988-2"	9.9e-06	0	NA	4.437400951	25720	10301274394
"4439"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274395	30	43	"SAMPLE"	"G1321766-2"	9.9e-06	0	NA	-2.694136292	27520	10301274395
"4440"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274396	30	44	"SAMPLE"	"G1230585-3"	9.9e-06	0	NA	1.109350238	26560	10301274396
"4441"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274397	30	45	"NC"	""	0	0	NA	0.792393027	26640	10301274397
"4442"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274398	30	46	"NC"	""	0	0	NA	6.497622821	25200	10301274398
"4443"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274399	30	47	"PC"	""	0	0	NA	97.78129952	2160	10301274399
"4444"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274400	30	48	"PC"	""	0	0	NA	103.6450079	680	10301274400
"4445"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274401	31	1	"PC"	""	0	0	NA	103.9619651	600	10301274401
"4446"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274402	31	2	"PC"	""	0	0	NA	100	1600	10301274402
"4447"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274403	31	3	"NC"	""	0	0	NA	12.99524564	23560	10301274403
"4448"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274404	31	4	"NC"	""	0	0	NA	11.41045959	23960	10301274404
"4449"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274405	31	5	"SAMPLE"	"G1708169-1"	9.9e-06	0	NA	6.497622821	25200	10301274405
"4450"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274406	31	6	"SAMPLE"	"G1616149-1"	9.9e-06	0	NA	5.229793978	25520	10301274406
"4451"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274407	31	7	"SAMPLE"	"G1318439-2"	9.9e-06	0	NA	-1.267828843	27160	10301274407
"4452"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274408	31	8	"SAMPLE"	"G595869-5"	9.9e-06	0	NA	6.022187005	25320	10301274408
"4453"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274409	31	9	"SAMPLE"	"G1708170-1"	9.9e-06	0	NA	0.792393027	26640	10301274409
"4454"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274410	31	10	"SAMPLE"	"G1616150-1"	9.9e-06	0	NA	-4.912836767	28080	10301274410
"4455"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274411	31	11	"SAMPLE"	"G1708171-1"	9.9e-06	0	NA	-2.377179081	27440	10301274411
"4456"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274412	31	12	"SAMPLE"	"G1616151-1"	9.9e-06	0	NA	-3.011093502	27600	10301274412
"4457"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274413	31	13	"SAMPLE"	"G1708172-1"	9.9e-06	0	NA	-0.633914422	27000	10301274413
"4458"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274414	31	14	"SAMPLE"	"G1616152-1"	9.9e-06	0	NA	-5.071315372	28120	10301274414
"4459"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274415	31	15	"SAMPLE"	"G1708173-1"	9.9e-06	0	NA	18.85895404	22080	10301274415
"4460"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274416	31	16	"SAMPLE"	"G1033982-2"	9.9e-06	0	NA	-2.218700475	27400	10301274416
"4461"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274417	31	17	"SAMPLE"	"G1400580-2"	9.9e-06	0	NA	-5.705229794	28280	10301274417
"4462"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274418	31	18	"SAMPLE"	"G1616153-1"	9.9e-06	0	NA	-4.912836767	28080	10301274418
"4463"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274419	31	19	"SAMPLE"	"G1708174-1"	9.9e-06	0	NA	-6.497622821	28480	10301274419
"4464"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274420	31	20	"SAMPLE"	"G1616154-1"	9.9e-06	0	NA	-6.656101426	28520	10301274420
"4465"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274421	31	21	"SAMPLE"	"G1708175-1"	9.9e-06	0	NA	-0.158478605	26880	10301274421
"4466"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274422	31	22	"SAMPLE"	"G1616155-1"	9.9e-06	0	NA	-8.874801902	29080	10301274422
"4467"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274423	31	23	"SAMPLE"	"G1384262-2"	9.9e-06	0	NA	-2.852614897	27560	10301274423
"4468"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274424	31	24	"SAMPLE"	"G1032864-2"	9.9e-06	0	NA	-3.011093502	27600	10301274424
"4469"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274425	31	25	"SAMPLE"	"G1427902-2"	9.9e-06	0	NA	-5.229793978	28160	10301274425
"4470"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274426	31	26	"SAMPLE"	"G1033348-2"	9.9e-06	0	NA	-6.497622821	28480	10301274426
"4471"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274427	31	27	"SAMPLE"	"G1708176-1"	9.9e-06	0	NA	-6.339144216	28440	10301274427
"4472"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274428	31	28	"SAMPLE"	"G1616156-1"	9.9e-06	0	NA	-5.863708399	28320	10301274428
"4473"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274429	31	29	"SAMPLE"	"G1708177-1"	9.9e-06	0	NA	-3.645007924	27760	10301274429
"4474"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274430	31	30	"SAMPLE"	"G1616157-1"	9.9e-06	0	NA	0.792393027	26640	10301274430
"4475"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274431	31	31	"SAMPLE"	"G1303429-2"	9.9e-06	0	NA	-6.973058637	28600	10301274431
"4476"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274432	31	32	"SAMPLE"	"G1616158-1"	9.9e-06	0	NA	-7.448494453	28720	10301274432
"4477"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274433	31	33	"SAMPLE"	"G1708178-1"	9.9e-06	0	NA	11.41045959	23960	10301274433
"4478"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274434	31	34	"SAMPLE"	"G1616159-1"	9.9e-06	0	NA	-6.814580032	28560	10301274434
"4479"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274435	31	35	"SAMPLE"	"G1708179-1"	9.9e-06	0	NA	-9.508716323	29240	10301274435
"4480"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274436	31	36	"SAMPLE"	"G1616160-1"	9.9e-06	0	NA	-5.546751189	28240	10301274436
"4481"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274437	31	37	"SAMPLE"	"G1708180-1"	9.9e-06	0	NA	0.316957211	26760	10301274437
"4482"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274438	31	38	"SAMPLE"	"G1616161-1"	9.9e-06	0	NA	-3.486529319	27720	10301274438
"4483"	54	"GT1917 HTS4"	1030	2306848	NA	5	"Linked with Imported Layout"	0	0	NA	1274439	31	39	"SAMPLE"	"G1708181-1"	9.9e-06	0	NA	-0.633914422	27000	10301274439
